"API","API10","oper_alias","form_avg","Status","PerfLL","FirstProd","Oil_PkNorm_Perk_6mo"
"42461405030000","4246140503","APACHE","WFMP_B","PRODUCING",10425,10/1/2017,12752
"42461405040000","4246140504","APACHE","WFMP_B_LOWER","PRODUCING",10447,10/1/2017,11353
"42461405050000","4246140505","APACHE","WFMP_B","PRODUCING",10452,10/1/2017,11843
"42461405060000","4246140506","APACHE","WFMP_B_LOWER","PRODUCING",10450,10/1/2017,11487
"42461405070000","4246140507","SM","WFMP_B","PRODUCING",10376,11/1/2017,null
"42461405080000","4246140508","SM","WFMP_B","PRODUCING",8375,11/1/2017,null
"42461405100000","4246140510","PARSLEY","WFMP_B_LOWER","PRODUCING",5102,8/1/2017,8083
"42461405110000","4246140511","PARSLEY","WFMP_A","PRODUCING",5101,8/1/2017,15133
"42461405120000","4246140512","SM","WFMP_B","PRODUCING",10409,11/1/2017,null
"42461405130100","4246140513","COG","WFMP_B","PRODUCING",12909,10/1/2017,11070
"42461405140000","4246140514","COG","WFMP_A","PRODUCING",12960,10/1/2017,12234
"42461405150000","4246140515","COG","WFMP_B","PRODUCING",12966,10/1/2017,14855
"42461405160000","4246140516","PARSLEY","WFMP_A","PRODUCING",7743,6/1/2017,11587
"42461405170000","4246140517","PARSLEY","WFMP_B_LOWER","PRODUCING",5112,8/1/2017,22333
"42461405180000","4246140518","PARSLEY","WFMP_A","PRODUCING",7759,6/1/2017,12542
"42461405200000","4246140520","APACHE","WFMP_B_LOWER","PRODUCING",7772,10/1/2017,6524
"42461405210000","4246140521","APACHE","WFMP_B","PRODUCING",7745,10/1/2017,13065
"42461405220000","4246140522","SUMMIT","WFMP_B","PRODUCING",9872,10/1/2017,8765
"42461405230000","4246140523","ENCANA","WFMP_A","PRODUCING",4799,5/1/2017,15841
"42461405240000","4246140524","ENCANA","WFMP_A","PRODUCING",5058,5/1/2017,11326
"42461405250000","4246140525","ENCANA","WFMP_A","PRODUCING",5074,5/1/2017,15563
"42461405270000","4246140527","SM","SPBY_L_SHALE","PRODUCING",7383,8/1/2017,11990
"42461405280000","4246140528","SM","WFMP_A","PRODUCING",7385,8/1/2017,12750
"42461405290000","4246140529","APACHE","WFMP_B_LOWER","PRODUCING",7683,10/1/2017,8526
"42461405300000","4246140530","SM","WFMP_B","PRODUCING",7220,8/1/2017,7844
"42461405310000","4246140531","APACHE","WFMP_B","PRODUCING",7767,1/1/2018,null
"42461405320000","4246140532","APACHE","WFMP_B_LOWER","PRODUCING",7764,11/1/2017,null
"42461405330000","4246140533","APACHE","WFMP_B","PRODUCING",7775,10/1/2017,12715
"42461405340000","4246140534","APACHE","WFMP_B_LOWER","PRODUCING",7770,10/1/2017,21686
"42461405350000","4246140535","APACHE","WFMP_B","PRODUCING",null,1/1/2018,null
"42461405370000","4246140537","APACHE","WFMP_B_LOWER","PRODUCING",0,3/1/2018,null
"42461405380000","4246140538","APACHE","WFMP_B_LOWER","PRODUCING",0,3/1/2018,null
"42461405410000","4246140541","COG","WFMP_A","PRODUCING",10462,9/1/2017,9002
"42461405420000","4246140542","COG","WFMP_B","PRODUCING",10250,9/1/2017,15272
"42461405430000","4246140543","COG","WFMP_B","PRODUCING",10347,9/1/2017,14080
"42461405440000","4246140544","PIONEER","WFMP_B_LOWER","PRODUCING",9842,10/1/2017,11043
"42461405450000","4246140545","PIONEER","WFMP_B_LOWER","PRODUCING",9674,10/1/2017,11152
"42461405460000","4246140546","PIONEER","WFMP_C","PRODUCING",9842,10/1/2017,10272
"42461405470000","4246140547","SM","SPBY_M","PRODUCING",7370,8/1/2017,9547
"42461405480000","4246140548","XTO","WFMP_A","PRODUCING",10448,9/1/2017,5241
"42461405490000","4246140549","XTO","WFMP_A","PRODUCING",10343,9/1/2017,2444
"42461405500000","4246140550","PIONEER","WFMP_B_LOWER","PRODUCING",8658,10/1/2017,12363
"42461405510000","4246140551","PIONEER","WFMP_B_LOWER","PRODUCING",8658,10/1/2017,14411
"42461405520000","4246140552","PIONEER","WFMP_B_LOWER","PRODUCING",9508,10/1/2017,10888
"42461405530000","4246140553","PIONEER","WFMP_B","PRODUCING",9812,10/1/2017,13919
"42461405540000","4246140554","ENDEAVOR","WFMP_B_LOWER","PRODUCING",7051,5/1/2017,19564
"42461405550000","4246140555","PIONEER","WFMP_B","PRODUCING",9673,10/1/2017,10459
"42461405560000","4246140556","PIONEER","WFMP_B","PRODUCING",9843,10/1/2017,11460
"42461405590000","4246140559","BOLD","UNKNOWN","PERMIT",null,null,null
"42461405600000","4246140560","DIAMONDBACK","UNKNOWN","PERMIT",null,null,null
"42461405610000","4246140561","DIAMONDBACK","UNKNOWN","PERMIT",null,null,null
"42461405620000","4246140562","SUMMIT","WFMP_B","PRODUCING",10052,10/1/2017,8768
"42461405630000","4246140563","SUMMIT","WFMP_B","PRODUCING",9872,10/1/2017,10439
"42461405640000","4246140564","PARSLEY","WFMP_B","PRODUCING",8085,11/1/2017,null
"42461405650100","4246140565","PARSLEY","WFMP_B_LOWER","PRODUCING",8432,11/1/2017,null
"42461405660000","4246140566","PARSLEY","WFMP_A","PRODUCING",8057,11/1/2017,null
"42461405670000","4246140567","PARSLEY","WFMP_B","PRODUCING",8261,11/1/2017,null
"42461405690000","4246140569","COG","UNKNOWN","PERMIT",null,null,null
"42461405700000","4246140570","COG","UNKNOWN","PERMIT",null,null,null
"42461405710000","4246140571","COG","UNKNOWN","PERMIT",null,null,null
"42461405720000","4246140572","EP","WFMP_A","PRODUCING",8667,10/1/2017,4475
"42461405730000","4246140573","EP","WFMP_B_LOWER","PRODUCING",8730,10/1/2017,2833
"42461405740100","4246140574","EP","WFMP_B","PRODUCING",8625,9/1/2017,4520
"42461405760000","4246140576","PIONEER","UNKNOWN","PERMIT",null,null,null
"42461405770000","4246140577","PIONEER","UNKNOWN","PERMIT",null,null,null
"42461405780000","4246140578","PIONEER","UNKNOWN","PERMIT",null,null,null
"42461405790000","4246140579","PIONEER","UNKNOWN","PERMIT",null,null,null
"42461405800000","4246140580","PIONEER","UNKNOWN","PERMIT",null,null,null
"42461405810000","4246140581","HUNT OIL","WFMP_B","PRODUCING",9539,12/1/2017,null
"42461405820000","4246140582","HUNT OIL","WFMP_B","PRODUCING",10110,12/1/2017,null
"42461405830000","4246140583","PIONEER","UNKNOWN","PERMIT",null,null,null
"42461405840000","4246140584","PIONEER","UNKNOWN","PERMIT",null,null,null
"42461405850000","4246140585","PIONEER","UNKNOWN","PERMIT",null,null,null
"42461405860000","4246140586","PARSLEY","SPBY_L_SHALE","COMPLETED",null,null,null
"42461405870000","4246140587","PT","WFMP_A","COMPLETED",null,null,null
"42461405880000","4246140588","PARSLEY","SPBY_L_SHALE","COMPLETED",null,null,null
"42461405890000","4246140589","PT","WFMP_B","PRODUCING",10357,9/1/2017,6750
"42461405920000","4246140592","HUNT OIL","WFMP_B","PRODUCING",10110,12/1/2017,null
"42461405930000","4246140593","PIONEER","WFMP_A","DUC",null,null,null
"42461405940000","4246140594","PIONEER","WFMP_A","COMPLETED",null,null,null
"42461405950000","4246140595","PIONEER","WFMP_A","COMPLETED",null,null,null
"42461405960000","4246140596","XTO","SPBY_L_SHALE","DUC",0,null,null
"42461405970100","4246140597","XTO","UNKNOWN","PERMIT",null,null,null
"42461405980000","4246140598","XTO","UNKNOWN","PERMIT",null,null,null
"42461405990000","4246140599","XTO","WFMP_B","DUC",0,null,null
"42461406000000","4246140600","XTO","WFMP_B_LOWER","DUC",0,null,null
"42461406010000","4246140601","XTO","UNKNOWN","PERMIT",null,null,null
"42461406020000","4246140602","XTO","WFMP_A","DUC",0,null,null
"42461406030200","4246140603","XTO","WFMP_A","DUC",0,null,null
"42461406040000","4246140604","XTO","WFMP_B_LOWER","DUC",0,null,null
"42461406050000","4246140605","XTO","SPBY_L_SHALE","DUC",0,null,null
"42461406060000","4246140606","XTO","WFMP_B","DUC",0,null,null
"42461406070000","4246140607","XTO","WFMP_B_LOWER","DUC",0,null,null
"42461406080000","4246140608","PT","WFMP_B_LOWER","PRODUCING",6422,11/1/2017,null
"42461406090000","4246140609","HUNT OIL","WFMP_B","PRODUCING",9540,12/1/2017,null
"42461406100000","4246140610","DISCOVERY","WFMP_B","PRODUCING",7672,12/1/2017,null
"42461406110000","4246140611","DISCOVERY","WFMP_B","PRODUCING",7675,12/1/2017,null
"42461406120000","4246140612","DISCOVERY","WFMP_B","PRODUCING",7716,12/1/2017,null
"42461406130000","4246140613","DISCOVERY","WFMP_B_LOWER","PRODUCING",7719,12/1/2017,null
"42461406140000","4246140614","PARSLEY","WFMP_C","PRODUCING",0,2/1/2018,null
"42461406150000","4246140615","PARSLEY","WFMP_B_LOWER","DUC",null,null,null
"42461406160000","4246140616","PARSLEY","WFMP_A","DUC",null,null,null
"42461406170000","4246140617","CAPSTONE","UNKNOWN","COMPLETED",null,null,null
"42461406180000","4246140618","SM","WFMP_A","DUC",null,null,null
"42461406190000","4246140619","SM","SPBY_L_SHALE","DUC",null,null,null
"42461406200000","4246140620","SM","SPBY_L_SHALE","DUC",null,null,null
"42461406210000","4246140621","SM","WFMP_A","DUC",null,null,null
"42461406220000","4246140622","SM","SPBY_L_SHALE","DUC",null,null,null
"42461406230000","4246140623","ENCANA","SPBY_L_SHALE","PRODUCING",0,12/1/2017,null
"42461406240000","4246140624","ENCANA","WFMP_A","PRODUCING",0,12/1/2017,null
"42461406250000","4246140625","ENCANA","WFMP_B","PRODUCING",0,12/1/2017,null
"42461406260000","4246140626","ENCANA","WFMP_B_LOWER","PRODUCING",0,12/1/2017,null
"42461406270000","4246140627","ENCANA","SPBY_L_SHALE","PRODUCING",0,12/1/2017,null
"42461406280000","4246140628","ENCANA","WFMP_A","PRODUCING",0,12/1/2017,null
"42461406290000","4246140629","HUNT OIL","WFMP_B","PRODUCING",10094,1/1/2018,null
"42461406300000","4246140630","HUNT OIL","WFMP_B","PRODUCING",10171,1/1/2018,null
"42461406310000","4246140631","APACHE","WFMP_B","PRODUCING",10378,12/1/2017,null
"42461406320000","4246140632","APACHE","WFMP_B_LOWER","PRODUCING",10374,12/1/2017,null
"42461406330000","4246140633","APACHE","WFMP_B","COMPLETED",null,null,null
"42461406340000","4246140634","APACHE","WFMP_B_LOWER","COMPLETED",null,null,null
"42461406350000","4246140635","APACHE","WFMP_B","PRODUCING",10380,12/1/2017,null
"42461406360000","4246140636","APACHE","WFMP_B_LOWER","PRODUCING",10431,12/1/2017,null
"42461406370000","4246140637","HUNT OIL","WFMP_B","PRODUCING",10212,10/1/2017,3627
"42461406390000","4246140639","HENRY","UNKNOWN","PRODUCING",0,3/1/2018,null
"42461406410000","4246140641","HENRY","WFMP_B","PRODUCING",0,3/1/2018,null
"42461406420000","4246140642","PT","WFMP_B","COMPLETED",null,null,null
"42461406430000","4246140643","PARSLEY","WFMP_A","DUC",null,null,null
"42461406440000","4246140644","PARSLEY","UNKNOWN","PRODUCING",0,2/1/2018,null
"42461406450000","4246140645","PARSLEY","WFMP_B_LOWER","DUC",null,null,null
"42461406480000","4246140648","PARSLEY","WFMP_A","DUC",null,null,null
"42461406490000","4246140649","PARSLEY","WFMP_A","DUC",null,null,null
"42461406500000","4246140650","PARSLEY","WFMP_B","DUC",null,null,null
"42461406510000","4246140651","APACHE","WFMP_B","PRODUCING",0,3/1/2018,null
"42461406520000","4246140652","APACHE","WFMP_B","PRODUCING",0,3/1/2018,null
"42461406530000","4246140653","SM","WFMP_B","DUC",null,null,null
"42461406540000","4246140654","SM","WFMP_B","DUC",null,null,null
"42461406550000","4246140655","SM","WFMP_B","DUC",null,null,null
"42461406560000","4246140656","ENDEAVOR","WFMP_B_LOWER","COMPLETED",null,null,null
"42461406570000","4246140657","PIONEER","WFMP_C","DUC",null,null,null
"42461406580000","4246140658","PIONEER","WFMP_C","DUC",null,null,null
"42461406590000","4246140659","PIONEER","WFMP_C","DUC",null,null,null
"42461406600000","4246140660","COG","WFMP_B","DUC",null,null,null
"42461406610000","4246140661","COG","WFMP_B","DUC",null,null,null
"42461406620000","4246140662","COG","WFMP_B","DUC",null,null,null
"42461406630000","4246140663","HUNT OIL","WFMP_B","DUC",null,null,null
"42461406640000","4246140664","HUNT OIL","WFMP_B","DUC",null,null,null
"42461406650000","4246140665","HUNT OIL","WFMP_B","DUC",null,null,null
"42461406660000","4246140666","APACHE","WFMP_B","DUC",null,null,null
"42461406670000","4246140667","PIONEER","UNKNOWN","DUC",null,null,null
"42461406680000","4246140668","PIONEER","UNKNOWN","DUC",null,null,null
"42461406690000","4246140669","PIONEER","UNKNOWN","DUC",null,null,null
"42461406700000","4246140670","PIONEER","UNKNOWN","PERMIT",null,null,null
"42461406710000","4246140671","PIONEER","UNKNOWN","PERMIT",null,null,null
"42461406720000","4246140672","PIONEER","UNKNOWN","DUC",null,null,null
"42461406740000","4246140674","APACHE","WFMP_B_LOWER","PRODUCING",7790,2/1/2018,null
"42461406750000","4246140675","SUMMIT","UNKNOWN","PERMIT",null,null,null
"42461406760000","4246140676","SUMMIT","UNKNOWN","PERMIT",null,null,null
"42461406770000","4246140677","SUMMIT","UNKNOWN","PERMIT",null,null,null
"42461406780000","4246140678","XTO","WFMP_B_LOWER","DUC",null,null,null
"42461406790000","4246140679","XTO","WFMP_B","DUC",null,null,null
"42461406800000","4246140680","SUMMIT","UNKNOWN","PERMIT",null,null,null
"42461406810000","4246140681","SUMMIT","UNKNOWN","PERMIT",null,null,null
"42461406820000","4246140682","SUMMIT","UNKNOWN","PERMIT",null,null,null
"42461406830000","4246140683","SUMMIT","UNKNOWN","PERMIT",null,null,null
"42461406840000","4246140684","SUMMIT","UNKNOWN","PERMIT",null,null,null
"42461406850000","4246140685","SUMMIT","UNKNOWN","PERMIT",null,null,null
"42461406860000","4246140686","SUMMIT","UNKNOWN","PERMIT",null,null,null
"42461406870000","4246140687","SUMMIT","UNKNOWN","PERMIT",null,null,null
"42461406880000","4246140688","SUMMIT","UNKNOWN","PERMIT",null,null,null
"42461406890000","4246140689","COG","UNKNOWN","DUC",null,null,null
"42461406900000","4246140690","COG","UNKNOWN","DUC",null,null,null
"42461406910000","4246140691","COG","WFMP_B","DUC",null,null,null
"42461406920000","4246140692","COG","UNKNOWN","DUC",null,null,null
"42461406930000","4246140693","COG","SPBY_L_SHALE","DUC",null,null,null
"42461406940000","4246140694","COG","WFMP_B","DUC",null,null,null
"42461406950000","4246140695","COG","WFMP_B","DUC",null,null,null
"42461406960000","4246140696","COG","UNKNOWN","PERMIT",null,null,null
"42461406970000","4246140697","COG","UNKNOWN","PERMIT",null,null,null
"42461406980000","4246140698","COG","WFMP_A","DUC",null,null,null
"42461406990000","4246140699","COG","SPBY_L_SHALE","DUC",null,null,null
"42461407000000","4246140700","PARSLEY","UNKNOWN","PERMIT",null,null,null
"42461407010000","4246140701","HUNT OIL","WFMP_B","COMPLETED",null,null,null
"42461407020000","4246140702","HUNT OIL","WFMP_B","DUC",null,null,null
"42461407030000","4246140703","APACHE","WFMP_B","DUC",null,null,null
"42461407040000","4246140704","APACHE","WFMP_B","DUC",null,null,null
"42461407050000","4246140705","COG","SPBY_L_SHALE","DUC",null,null,null
"42461407060000","4246140706","PARSLEY","UNKNOWN","PERMIT",null,null,null
"42461407070000","4246140707","PARSLEY","UNKNOWN","PERMIT",null,null,null
"42461407080000","4246140708","PIONEER","UNKNOWN","PERMIT",null,null,null
"42461407090000","4246140709","PIONEER","UNKNOWN","PERMIT",null,null,null
"42461407100000","4246140710","PIONEER","UNKNOWN","PERMIT",null,null,null
"42461407110000","4246140711","PIONEER","UNKNOWN","PERMIT",null,null,null
"42461407120000","4246140712","PIONEER","UNKNOWN","PERMIT",null,null,null
"42461407130000","4246140713","PIONEER","UNKNOWN","PERMIT",null,null,null
"42461407140000","4246140714","XTO","WFMP_B_LOWER","DUC",null,null,null
"42461407160000","4246140716","PIONEER","UNKNOWN","PERMIT",null,null,null
"42461407170000","4246140717","PIONEER","UNKNOWN","PERMIT",null,null,null
"42461407180000","4246140718","PIONEER","UNKNOWN","PERMIT",null,null,null
"42461407190000","4246140719","PIONEER","UNKNOWN","PERMIT",null,null,null
"42461407200000","4246140720","PIONEER","UNKNOWN","PERMIT",null,null,null
"42461407230000","4246140723","HUNT OIL","WFMP_B","DUC",null,null,null
"42461407240000","4246140724","CAPSTONE","UNKNOWN","COMPLETED",null,null,null
"42461407250000","4246140725","PIONEER","UNKNOWN","DUC",null,null,null
"42461407260000","4246140726","PIONEER","UNKNOWN","DUC",null,null,null
"42461407270000","4246140727","PIONEER","UNKNOWN","DUC",null,null,null
"42461407280000","4246140728","PIONEER","WFMP_B_LOWER","DUC",null,null,null
"42461407290000","4246140729","PIONEER","WFMP_B_LOWER","DUC",null,null,null
"42461407300000","4246140730","PIONEER","WFMP_B_LOWER","DUC",null,null,null
"42461407310000","4246140731","BOLD","UNKNOWN","PERMIT",null,null,null
"42461407320000","4246140732","BOLD","UNKNOWN","PERMIT",null,null,null
"42461407330000","4246140733","PIONEER","UNKNOWN","PERMIT",null,null,null
"42461407340000","4246140734","PIONEER","UNKNOWN","PERMIT",null,null,null
"42461407350000","4246140735","CAPSTONE","UNKNOWN","PRODUCING",7150,2/1/2018,null
"42461407360000","4246140736","PIONEER","UNKNOWN","DUC",null,null,null
"42461407370000","4246140737","SM","UNKNOWN","DUC",null,null,null
"42461407380000","4246140738","SM","WFMP_B_LOWER","DUC",null,null,null
"42461407390000","4246140739","SM","WFMP_B","DUC",null,null,null
"42461407400000","4246140740","SM","UNKNOWN","PERMIT",null,null,null
"42461407410000","4246140741","APACHE","WFMP_B","DUC",null,null,null
"42461407420000","4246140742","APACHE","WFMP_B","DUC",null,null,null
"42461407430000","4246140743","APACHE","WFMP_B","DUC",null,null,null
"42461407440000","4246140744","APACHE","WFMP_B","DUC",null,null,null
"42461407450000","4246140745","APACHE","UNKNOWN","DUC",null,null,null
"42461407480000","4246140748","PT","UNKNOWN","DUC",null,null,null
"42461407490000","4246140749","APACHE","WFMP_B","DUC",null,null,null
"42461407500000","4246140750","APACHE","WFMP_B","DUC",null,null,null
"42461407510000","4246140751","APACHE","WFMP_B","DUC",null,null,null
"42461407520000","4246140752","APACHE","UNKNOWN","PERMIT",null,null,null
"42461407530000","4246140753","PIONEER","WFMP_C","DUC",null,null,null
"42461407560000","4246140756","PIONEER","WFMP_C","DUC",null,null,null
"42461407570000","4246140757","PIONEER","UNKNOWN","DUC",null,null,null
"42461407580000","4246140758","PARSLEY","WFMP_B_LOWER","DUC",null,null,null
"42461407590000","4246140759","PIONEER","UNKNOWN","PERMIT",null,null,null
"42461407600000","4246140760","PIONEER","UNKNOWN","PERMIT",null,null,null
"42461407610000","4246140761","PARSLEY","WFMP_A","DUC",null,null,null
"42461407620000","4246140762","PIONEER","UNKNOWN","PERMIT",null,null,null
"42461407630000","4246140763","PIONEER","UNKNOWN","PERMIT",null,null,null
"42461407640000","4246140764","PIONEER","UNKNOWN","PERMIT",null,null,null
"42461407670000","4246140767","PIONEER","UNKNOWN","PERMIT",null,null,null
"42461407680000","4246140768","PIONEER","UNKNOWN","PERMIT",null,null,null
"42461407690000","4246140769","PIONEER","UNKNOWN","PERMIT",null,null,null
"42461407700000","4246140770","APACHE","UNKNOWN","PERMIT",null,null,null
"42461407710000","4246140771","APACHE","UNKNOWN","PERMIT",null,null,null
"42461407730000","4246140773","PARSLEY","UNKNOWN","PERMIT",null,null,null
"42461407740000","4246140774","APACHE","UNKNOWN","PERMIT",null,null,null
"42461407750000","4246140775","PARSLEY","UNKNOWN","PERMIT",null,null,null
"42461407760000","4246140776","PARSLEY","UNKNOWN","PERMIT",null,null,null
"42461407770000","4246140777","APACHE","UNKNOWN","PERMIT",null,null,null
"42461407780000","4246140778","APACHE","UNKNOWN","PERMIT",null,null,null
"42461407790000","4246140779","CAPSTONE","UNKNOWN","DUC",null,null,null
"42461407800000","4246140780","COG","UNKNOWN","PERMIT",null,null,null
"42461407810000","4246140781","COG","UNKNOWN","PERMIT",null,null,null
"42461407820000","4246140782","PARSLEY","UNKNOWN","PERMIT",null,null,null
"42461407830000","4246140783","PARSLEY","UNKNOWN","PERMIT",null,null,null
"42461407840000","4246140784","PARSLEY","UNKNOWN","PERMIT",null,null,null
"42461407850000","4246140785","PARSLEY","UNKNOWN","PERMIT",null,null,null
"42461407870000","4246140787","CROWNQUEST","UNKNOWN","PERMIT",null,null,null
"42461407880000","4246140788","PARSLEY","UNKNOWN","PERMIT",null,null,null
"42461407890000","4246140789","PARSLEY","UNKNOWN","PERMIT",null,null,null
"42461407900000","4246140790","SM","UNKNOWN","DUC",null,null,null
"42461407920000","4246140792","SM","UNKNOWN","PERMIT",null,null,null
"42461407930000","4246140793","SM","UNKNOWN","PERMIT",null,null,null
"42461407940000","4246140794","COG","UNKNOWN","PERMIT",null,null,null
"42461407950000","4246140795","COG","UNKNOWN","PERMIT",null,null,null
"42461407960000","4246140796","SM","UNKNOWN","PERMIT",null,null,null
"42461407970000","4246140797","COG","UNKNOWN","PERMIT",null,null,null
"42461407980000","4246140798","CROWNQUEST","UNKNOWN","PERMIT",null,null,null
"42461407990000","4246140799","COG","UNKNOWN","PERMIT",null,null,null
"42461408000000","4246140800","COG","UNKNOWN","PERMIT",null,null,null
